origin,destination,demand_pax_week,yield_cents_per_km,yield_eur_per_km,yield_source,distance_km,price_eur,travel_time_min,direct_utility,alternative_utility,utility_gap_direct_minus_alt,direct_share_bound
MAD,HAV,289.24485714285714,4.707777777777777,0.047077777777777774,directo,7462.2636218352045,351.3067885079529,609.6697716376403,-19.219531202911867,-31.76923271677583,12.549701513863962,0.9999574502855841
MAD,IBZ,755.2158571428572,12.98857142857143,0.1298857142857143,directo,458.2394725643367,59.51876120792785,84.36796044232526,-2.8777344330050623,-4.2863863781546705,1.4086519451496082,0.25421543313776807
MAD,IST,295.6761428571428,5.826666666666666,0.05826666666666666,directo,2702.7491695661593,157.48018494672152,252.70618771746194,-8.203727453283669,-13.431601960076744,5.227874506793075,0.9395149700382716
MAD,JFK,703.3265714285715,5.567777777777778,0.05567777777777778,directo,5762.054156815669,320.8183708867035,482.15406176117517,-16.059448652957574,-17.430546091794575,1.3710974388370012,0.24716141613641146
MAD,LCG,638.0362857142856,17.012222222222224,0.17012222222222223,directo,507.66736628202347,86.36550050160068,88.07505247115176,-3.488811059455049,-5.186957232009963,1.6981461725549138,0.31286468067655127
MAD,LEI,182.3555714285714,85.86,0.8586,directo,416.4792476671719,357.5890820470338,81.2359435750379,-8.776500512441434,-6.876119425770476,-1.9003810866709578,0.0123059787100786
MAD,LHR,1132.747714285714,11.385555555555555,0.11385555555555556,directo,1246.7103196307842,141.94489605840718,143.50327397230882,-5.70896340061432,-7.0651026391122205,1.3561392384979003,0.24438864251053166
MAD,LIM,432.1085714285714,4.504444444444444,0.04504444444444444,directo,9526.189253001634,429.1019025740958,764.4641939751225,-23.871321930984365,-25.370132262538952,1.498810331554587,0.27168381706747796
MAD,LIN,276.0534285714286,7.803333333333334,0.07803333333333334,directo,1180.21860832577,92.0963920696876,138.51639562443273,-4.6122557538824065,-7.382509260444484,2.770253506562078,0.5708565867270898
MAD,LIS,1110.2038571428573,13.479999999999999,0.13479999999999998,directo,512.8845584370001,69.1368384773076,88.46634188277501,-3.1520636072016526,-4.108471478413487,0.9564078712118347,0.17821343858338087
MAD,LPA,1333.4781428571428,6.205555555555556,0.06205555555555556,directo,1764.684311974792,109.50846535976905,182.3513233981094,-5.83719577515757,-7.905504739304915,2.068308964147345,0.39733118003984846
MAD,LYS,254.53914285714285,23.88,0.23879999999999998,directo,912.1981653398544,217.8329218831572,118.41486240048908,-6.724955685672926,-6.540960912020008,-0.18399477365291794,0.06483354364032659
MAD,MAH,395.15857142857146,9.745,0.09745,directo,664.420257000122,64.74775404466189,99.83151927500916,-3.291585466393421,-4.909472563102431,1.6178870967090102,0.29587484922980395
MAD,MEX,440.9417142857143,4.866666666666666,0.048666666666666664,directo,9066.892665272759,441.2554430432742,730.016949895457,-23.425447858774625,-37.82902234847627,14.403574489701647,0.9999933352259421
MAD,MIA,278.05071428571426,5.086666666666667,0.05086666666666667,directo,7106.7886545755455,361.4986495627428,583.0091490931659,-18.890155973118176,-30.429596006766285,11.539440033648109,0.9998831535919274
MAD,MRS,213.4204285714286,9.793912783751495,0.09793912783751495,media_global,797.251555800578,78.08212204221049,109.79386668504335,-3.7575197745450772,-5.9290644843906755,2.171544709845598,0.422294340296097
MAD,MUC,428.1665714285714,6.98,0.0698,directo,1496.254482482131,104.43856287725274,162.2190861861598,-5.333152981268251,-6.944194707322678,1.6110417260544274,0.2944507286558261
MAD,MXP,635.8374285714286,9.075555555555557,0.09075555555555556,directo,1149.8607401249226,104.35625028155965,136.2395555093692,-4.811916115818578,-6.310334798094832,1.4984186822762542,0.27160632768097936
MAD,OPO,392.7224285714286,9.793912783751495,0.09793912783751495,media_global,438.9767382124998,42.99299888148935,82.92325536593748,-2.5183250849485366,-4.162747545660547,1.6444224607120108,0.3014328179821672
MAD,ORY,1165.2614285714285,9.513333333333334,0.09513333333333333,directo,1030.3275824585885,98.01849734456039,127.27456868439414,-4.505861320579091,-5.681448213192565,1.1755868926134747,0.21260069562450748
MAD,OTP,319.54914285714284,4.33,0.0433,directo,2457.9724930119937,106.43020894741932,234.34793697589953,-6.815562918466377,-11.430623650225689,4.615060731759312,0.8937996349576864
MAD,OVD,459.3065714285714,21.0,0.21,directo,399.81414540485184,83.96097053501889,79.98606090536389,-3.2789406288076552,-4.933481007143536,1.6545403783358807,0.30356762957397354
MAD,PMI,1974.215142857143,10.965555555555556,0.10965555555555556,directo,546.2019396202064,59.89407713457575,90.96514547151548,-3.0171844521218247,-4.471470621769848,1.4542861696480234,0.26296382883380953
MAD,PNA,166.19457142857144,20.258888888888887,0.20258888888888887,directo,301.08982077368796,60.997452246296135,72.58173655802659,-2.6715837760864547,-4.098150338565672,1.4265665624792172,0.25762679393489674
MAD,PRG,300.0002857142857,7.312222222222222,0.07312222222222223,directo,1750.4085708496668,127.99376449735176,181.280642813725,-6.185488146221536,-9.830758480113849,3.645270333892313,0.7613987918593845
MAD,RAK,231.04414285714287,7.804444444444444,0.07804444444444444,directo,1064.2492724933668,83.05874322214898,129.8186954370025,-4.2575487731830295,-6.905084043540986,2.647535270357957,0.5405677829062504
MAD,SCQ,538.0308571428571,14.458888888888888,0.14458888888888888,directo,484.6962319440681,70.08168962542398,86.3522173958051,-3.1286781404245816,-4.825038282396536,1.696360141971954,0.3124808475473062
MAD,SDQ,217.29814285714286,5.611111111111111,0.056111111111111105,directo,6689.9195300583,375.3788180754934,551.7439647543724,-18.542455656597316,-29.629459849358405,11.08700419276109,0.9998163137182744
MAD,SDR,398.6812857142858,74.53,0.7453,directo,329.29148121863227,245.4209409522466,74.69686109139742,-6.402356040872881,-8.03149519389387,1.6291391530209882,0.2982243947208233
MAD,SOF,177.34157142857143,9.793912783751495,0.09793912783751495,media_global,2247.4302231552974,220.1113559315014,218.55726673664728,-8.773372453362974,-13.414978495273218,4.641606041910244,0.8962931523519568
MAD,SVO,207.0515714285714,9.793912783751495,0.09793912783751495,media_global,3420.328800085192,334.98401959787776,306.5246600063894,-12.830173592085345,-19.02665568511013,6.196482093024784,0.9761440252603392
MAD,SVQ,181.59714285714284,16.598888888888887,0.16598888888888885,directo,394.84613030621415,65.54007045160591,79.61345977296607,-2.9030706044914396,-4.526890927978188,1.6238203234867488,0.2971124309365765
MAD,TFN,1301.0638571428572,6.0311111111111115,0.060311111111111114,directo,1770.7028463123972,106.7930561087077,182.8027134734298,-5.79191539164275,-7.597564367427729,1.8056489757849796,0.33642700219967514
MAD,TFS,447.8514285714286,5.732222222222223,0.05732222222222223,directo,1823.1138350755514,104.50493639060856,186.73353763066635,-5.824769480425498,-9.5377117818256,3.7129423014001013,0.7734745824446189
MAD,TLS,209.52299999999997,9.793912783751495,0.09793912783751495,media_global,537.3987948721923,52.632369270714115,90.30490961541443,-2.858745577722571,-4.644574706069536,1.7858291283469647,0.3320167849261414
MAD,TLV,155.28257142857143,5.736666666666667,0.05736666666666667,directo,3543.8348193748125,203.29799080480174,315.78761145311097,-10.381712045158254,-16.845434086309304,6.463722041151049,0.9816357665557279
MAD,TNG,167.8085714285714,11.401111111111112,0.11401111111111112,directo,566.3495295152615,64.57013913728998,92.47621471364462,-3.1409270770186923,-5.0074423106345,1.8665152336158073,0.3501473870495158
MAD,TXL,403.92442857142856,6.363333333333333,0.06363333333333333,directo,1853.6409928364517,117.95335517749288,189.0230744627339,-6.139528592804536,-9.886703165757211,3.7471745729526758,0.7794162710565813
MAD,UIO,274.33528571428576,4.699999999999999,0.04699999999999999,directo,8737.337310433204,410.6548535903605,705.3002982824903,-22.31910303745702,-35.96203714009634,13.642934102639323,0.9999857398512692
MAD,VCE,391.6247142857143,7.105555555555556,0.07105555555555557,directo,1407.1059119827796,99.98269230144308,155.53294339870848,-5.110312714003031,-8.123250755767403,3.0129380417643716,0.6290238484814366
MAD,VGO,684.2925714285715,15.25,0.1525,directo,465.7739339695069,71.0305249303498,84.93304504771302,-3.1192713995612564,-4.833024677127202,1.7137532775659459,0.3162296615176361
MAD,VIE,197.41057142857147,7.305555555555555,0.07305555555555555,directo,1805.9565261311293,131.93515732569082,185.4467394598347,-6.347637935710511,-9.976334007724805,3.6286960720142947,0.7583747019547713
MAD,VLC,773.2588571428571,25.513333333333335,0.2551333333333334,directo,284.323318697925,72.54035604379727,71.32424890234438,-2.877292098922833,-4.292128583331432,1.4148364844085988,0.25538974088652716
MAD,WAW,179.9965714285714,6.174444444444444,0.06174444444444444,directo,2271.1320954088274,140.22978949096503,220.33490715566205,-7.211293932932541,-11.5824547567284,4.371160823795858,0.8683278436227808
MAD,XRY,388.71485714285717,16.549999999999997,0.16549999999999998,directo,467.7745280209766,77.41668438747162,85.08308960157325,-3.2499954797808974,-4.917004537570296,1.6670090577893988,0.30621012491241645
MAD,ZRH,281.0438571428571,9.407777777777778,0.09407777777777777,directo,1240.1775512248544,116.67314806912046,143.01331634186408,-5.193729288219691,-8.16074977746242,2.9670204892427297,0.6182469027807848
MAH,BCN,976.1029999999998,12.559027777777779,0.1255902777777778,via_mad,241.04341388389224,30.272709306181884,68.07825604129192,-1.9670193069494761,-2.9396698792393763,0.9726505722899002,0.18060468323110276
MAH,MAD,395.1975714285714,9.8625,0.098625,directo,664.420257000122,65.52844784663704,99.83151927500916,-3.307199342432924,-4.909472563102431,1.6022732206695074,0.29263236506847756
MAH,PMI,349.3394285714285,10.414027777777779,0.10414027777777779,via_mad,131.22245759745624,13.665543184881761,59.84168431980922,-1.4701445500938197,-2.6602208886183933,1.1900763385245736,0.21503635271928756
MCO,LHR,218.05771428571424,9.793912783751495,0.09793912783751495,media_global,6965.21468693345,682.1670516393118,572.3911015200088,-25.091163063186414,-35.97864148976174,10.887478426575328,0.9997757605359977
MEX,MAD,441.60585714285713,4.941111111111111,0.04941111111111111,directo,9066.892665272759,448.0052409163106,730.016949895457,-23.56044381623535,-37.82902234847627,14.268578532240923,0.9999923719591162
MIA,FRA,163.93457142857145,6.353888888888889,0.0635388888888889,via_mad,7763.091159177385,493.25818659728753,632.2318369383038,-22.509800470711827,-34.28905234415966,11.77925187344783,0.9999080657731475
MIA,LHR,507.2828571428571,8.366111111111111,0.08366111111111112,via_mad,7108.3745997352125,594.6945172078476,583.128094980141,-23.55645224375977,-34.7872554677565,11.23080322399673,0.999840912417561
MIA,MAD,278.1452857142857,5.346666666666667,0.05346666666666667,directo,7106.7886545755455,379.9763000646392,583.0091490931659,-19.259708983156102,-30.429596006766285,11.169887023610183,0.9998309218402587
MLN,AGP,228.71371428571427,9.793912783751495,0.09793912783751495,media_global,208.16838288413888,20.387829863018435,65.61262871631041,-1.720009171586577,-3.02621986291836,1.306210691331783,0.2352867473811006
MRS,MAD,220.1894285714286,9.793912783751495,0.09793912783751495,media_global,797.251555800578,78.08212204221049,109.79386668504335,-3.7575197745450772,-5.9290644843906755,2.171544709845598,0.422294340296097
MSP,LHR,150.6394285714286,9.793912783751495,0.09793912783751495,media_global,6442.346697969613,630.9578168260382,533.176002347721,-23.282676383475184,-33.312148610161714,10.02947222668653,0.999471302653714
MUC,AGP,147.22714285714284,10.111666666666666,0.10111666666666666,via_mad,1854.2940375540825,187.50003209734362,189.07205281655618,-7.531441698277996,-9.78696856425813,2.2555268659801335,0.44290517223296927
MUC,LIS,179.62085714285715,10.215555555555556,0.10215555555555556,via_mad,1982.858035117656,202.55996416524144,198.7143526338242,-8.025486335981313,-9.628472870851022,1.602986534869709,0.2927800419927741
MUC,LPA,145.74414285714286,6.578333333333333,0.06578333333333333,via_mad,3253.655661232904,214.0363149147712,294.02417459246783,-10.161209790144781,-15.914760861480163,5.753551071335382,0.9633373247556258
MUC,MAD,428.12514285714286,6.9511111111111115,0.06951111111111112,directo,1496.254482482131,104.00631158231347,162.2190861861598,-5.324507955369466,-6.944194707322678,1.6196867519532123,0.2962499143476818
MUC,ORD,145.68842857142857,6.197222222222223,0.06197222222222223,via_mad,7269.386677705616,450.5000466100342,595.2040008279213,-20.91408094875911,-22.983166052266984,2.0690851035078737,0.3975170484846563
MUC,VLC,146.29500000000002,6.11,0.0611,directo,1387.8656786928748,84.79859296813466,154.08992590196561,-4.777770377402005,-6.959756147251833,2.1819857698498275,0.4248436055414242
MXP,AGP,144.67042857142857,10.956111111111111,0.10956111111111111,via_mad,1485.7728605235832,162.78292545769767,161.43296453926874,-6.484317799939328,-8.741266938253023,2.2569491383136953,0.44325613240582096
MXP,BCN,841.7904285714285,11.947777777777778,0.11947777777777778,via_mad,720.791273680808,86.11853962099698,104.0593455260606,-3.8035577029411516,-4.961235045530552,1.1576773425894005,0.2096180396094085
MXP,IBZ,224.00071428571428,10.814285714285715,0.10814285714285715,via_mad,964.0503082107999,104.25515475936794,122.30377311580999,-4.531178557503559,-6.936207243437629,2.40502868593407,0.4800411201927667
MXP,JFK,357.0637142857143,7.103888888888889,0.07103888888888889,via_mad,6412.595065655376,455.5436283585294,530.9446299241532,-19.729765165653653,-21.43761085907532,1.7078456934216675,0.3149536626646471
MXP,MAD,632.2577142857143,8.64,0.0864,directo,1149.8607401249226,99.34796794679332,136.2395555093692,-4.711750469123251,-6.310334798094832,1.5985843289715813,0.29186935395118085
NCE,JFK,196.23014285714285,9.793912783751495,0.09793912783751495,media_global,6406.697586402523,627.4663739309751,530.5023189801891,-23.159373858223283,-33.08426052205539,9.924886663832105,0.9994130477801205
OPO,MAD,392.95957142857145,9.793912783751495,0.09793912783751495,media_global,438.9767382124998,42.99299888148935,82.92325536593748,-2.5183250849485366,-4.162747545660547,1.6444224607120108,0.3014328179821672
ORD,AMS,178.23114285714286,6.157222222222222,0.06157222222222222,via_mad,6612.355210079026,407.1374044072547,545.9266407559269,-19.06128090326363,-21.45484106663621,2.3935601633725803,0.4771792445651344
ORD,FCO,209.07585714285713,6.216111111111111,0.06216111111111111,via_mad,7742.066957348019,481.2554843653721,630.6550218011014,-22.238210123329473,-26.162872920545148,3.9246627972156745,0.8084168866305331
ORD,FRA,410.5745714285714,6.322777777777778,0.06322777777777777,via_mad,6971.557834098561,440.7961094993095,572.866837557392,-20.27325894113403,-23.424602327962113,3.1513433868280813,0.6607048264359466
ORD,LHR,882.4091428571428,8.335,0.08335000000000001,via_mad,6343.90812875281,528.7647425315467,525.7931096564607,-21.09115704376015,-22.633413681100098,1.5422566373399498,0.28036536334886886
ORD,MUC,145.6597142857143,6.1322222222222225,0.06132222222222222,via_mad,7269.386677705616,445.7749452695255,595.2040008279213,-20.81957892194894,-22.983166052266984,2.163587130318046,0.4203542045474752
ORY,AGP,242.20814285714283,11.232222222222223,0.11232222222222223,via_mad,1451.3772757884894,163.02192089939822,158.8532956841367,-6.437504331670699,-7.9436569918487905,1.506152660178092,0.2731390893060049
ORY,BCN,1319.8749999999998,12.22388888888889,0.1222388888888889,via_mad,826.0925984420925,100.98064135289646,111.95694488315694,-4.258751724721067,-5.265782947554783,1.0070312228337155,0.1857485379916781
ORY,CMN,382.82099999999997,10.081111111111111,0.10081111111111112,via_mad,1897.3530395489206,191.27426808697064,192.30147796616905,-7.671514921062794,-11.2375928407106,3.566077919647805,0.7467155712845653
ORY,DKR,196.38885714285715,7.675,0.07675,via_mad,4192.113070364965,321.74467815051105,364.40848027737235,-13.723063168557669,-21.000754989370733,7.2776918208130645,0.9917788102432986
ORY,FCO,275.33,8.17,0.0817,via_mad,1088.2956955352931,88.91375832523345,131.62217716514698,-4.410718709807609,-6.275718938390183,1.8650002285825735,0.3498027347611851
ORY,LIS,602.0997142857143,11.33611111111111,0.11336111111111111,via_mad,1438.105584111329,163.02524690995372,157.85791880834967,-6.417663314366068,-7.7859167697214975,1.368253455355429,0.24663260919696375
ORY,MAD,1118.7234285714287,9.192222222222222,0.09192222222222222,directo,1030.3275824585885,94.71000099644337,127.27456868439414,-4.439691393616751,-5.681448213192565,1.2417568195758149,0.22388818812192934
ORY,SVQ,344.5182857142857,12.895555555555553,0.12895555555555555,via_mad,1423.4246717125775,183.5585193321797,156.7568503784433,-6.80630739421246,-9.028726182240629,2.2224187880281683,0.4347522353148043
ORY,VLC,353.2485714285714,17.352777777777778,0.17352777777777778,via_mad,1051.66951338277,182.493873613949,128.87521350370776,-6.227381742353136,-7.909278570944233,1.6818968285910971,0.3093820573437044
OTP,MAD,347.1714285714285,4.06,0.0406,directo,2457.9724930119937,99.79368321628694,234.34793697589953,-6.6828324038437295,-11.430623650225689,4.74779124638196,0.9057561541911412
OVD,BCN,387.2141428571428,17.95888888888889,0.1795888888888889,via_mad,711.5834600211034,127.79248293690107,103.36875950158276,-4.623224848769676,-6.730740236736475,2.1075153879667985,0.4067562467584946
OVD,MAD,459.3078571428572,20.662222222222223,0.20662222222222223,directo,399.81414540485184,82.61048719942917,79.98606090536389,-3.2519309620958614,-4.933481007143536,1.6815500450476746,0.30930796680563905
OVD,PMI,149.07171428571428,15.81388888888889,0.1581388888888889,via_mad,854.8192057858971,135.18015940386425,114.11144043394228,-4.985831996756131,-7.224958063984479,2.239126067228348,0.43886231254562325
PMI,AGP,314.8392857142857,11.99388888888889,0.1199388888888889,via_mad,709.1236015453673,85.05149685423852,103.18427011590254,-3.764715339402821,-4.925900293326107,1.1611849539232857,0.21019976667213128
PMI,AMS,257.4245714285714,8.872777777777777,0.08872777777777778,via_mad,1426.9727391404053,126.61212009339674,157.0229554355304,-5.672701510578543,-7.745712250890673,2.07301074031213,0.39845760487092313
PMI,BCN,1972.0545714285713,12.985555555555557,0.12985555555555556,via_mad,201.9658171237118,26.22638338583133,65.14743628427838,-1.8274763934021943,-2.6476732572984063,0.820196863896212,0.15913077689235333
PMI,BIO,311.18414285714283,17.74388888888889,0.1774388888888889,via_mad,628.7467435782427,111.56412357303051,97.1560057683682,-4.174402586827974,-5.24750262006685,1.0731000332388758,0.1959492618790326
PMI,CPH,307.7062857142858,8.063333333333333,0.08063333333333332,via_mad,1930.4747084399407,155.6606106572072,194.78560313299556,-7.0089242758040555,-10.930673752841502,3.921749477037446,0.8079652689778314
PMI,DUS,1221.842142857143,8.892777777777777,0.08892777777777777,via_mad,1341.975498182574,119.33889888560256,150.64816236369305,-5.399741224985912,-8.34119397345679,2.9414527484708772,0.6121944956032161
PMI,FRA,992.3021428571428,9.038333333333334,0.09038333333333334,via_mad,1252.0928531664106,113.16832571202409,143.9069639874808,-5.141505793990097,-7.139142205187147,1.9976364111970497,0.38053684019069
PMI,IBZ,437.20985714285706,11.852063492063493,0.11852063492063493,via_mad,139.78771871092172,16.56772917572556,60.48407890331913,-1.5410361615808936,-2.758902888382086,1.2178667268011925,0.21976438953050356
PMI,LGW,625.6064285714285,9.793912783751495,0.09793912783751495,media_global,1309.337854996493,128.23540756299914,148.20033912473696,-5.528714933754722,-6.643982270448149,1.1152673366934263,0.20267812707758678
PMI,MAD,1972.046428571429,10.715555555555556,0.10715555555555556,directo,546.2019396202064,58.52857228552523,90.96514547151548,-2.989874355140814,-4.471470621769848,1.481596266629034,0.2682910585888311
PMI,MAH,349.6892857142857,10.230277777777777,0.10230277777777777,via_mad,131.22245759745624,13.424421919046432,59.84168431980922,-1.465322124777113,-2.6602208886183933,1.1948987638412802,0.21585147604720736
PMI,MUC,661.8435714285713,8.847777777777779,0.0884777777777778,via_mad,1215.2125724478078,107.51930793779884,141.1409429335856,-4.973205017427689,-7.000272696920403,2.0270676794927143,0.3874986052100729
PMI,OVD,149.1462857142857,15.857777777777777,0.15857777777777776,via_mad,854.8192057858971,135.55533005529247,114.11144043394228,-4.993335409784695,-7.224958063984479,2.231622654199784,0.4370153616101294
PMI,SVQ,376.06328571428577,13.65722222222222,0.1365722222222222,via_mad,787.5119276690292,107.55225398826524,109.0633945751772,-4.332312971268848,-5.364713821778864,1.0324008505100153,0.18961622060905822
PMI,TXL,291.59171428571426,8.539444444444445,0.08539444444444445,via_mad,1655.8064809769476,141.39667455053703,174.18548607327108,-6.311643212476163,-9.683291828688958,3.371648616212795,0.7082173715129616
PMI,VIE,244.78714285714287,9.010555555555555,0.09010555555555555,via_mad,1457.7498455352418,131.35135969297824,159.3312384151431,-5.813651962162427,-8.934905467724944,3.1212535055625166,0.6539271961636657
PMI,VLC,645.591,18.114444444444445,0.18114444444444444,via_mad,276.3035523470213,50.05085348792765,70.7227664260266,-2.4154723982790847,-3.271526570226686,0.8560541719476014,0.16398762090169527
PNA,MAD,166.17728571428574,21.65222222222222,0.2165222222222222,directo,301.08982077368796,65.19263708240952,72.58173655802659,-2.7554874728087224,-4.098150338565672,1.3426628657569495,0.24190863776930605
PRG,BCN,253.4275714285714,11.021666666666667,0.11021666666666667,via_mad,1358.0267351910652,149.67717999697524,151.8520051393299,-6.030583702726103,-9.199975946799407,3.169392244073304,0.6647390991356569
PRG,MAD,299.90928571428566,6.7877777777777775,0.06787777777777777,directo,1750.4085708496668,118.81384399245127,181.280642813725,-6.001889736123525,-9.830758480113849,3.8288687439903235,0.7931407513252416
RAK,MAD,231.0885714285714,7.768888888888889,0.07768888888888889,directo,1064.2492724933668,82.68034348081801,129.8186954370025,-4.24998077835641,-6.905084043540986,2.655103265184576,0.5424467407835738
SCQ,BCN,401.60242857142856,14.992222222222223,0.14992222222222223,via_mad,883.2522548808781,132.41914083452988,116.24391911606587,-4.973261199011915,-7.2778929502951435,2.304631751283228,0.4550529375188771
SCQ,MAD,534.7158571428571,14.72888888888889,0.14728888888888889,directo,484.6962319440681,71.39036945167295,86.3522173958051,-3.154851736949561,-4.825038282396536,1.6701865454469749,0.3068855831719331
SDQ,MAD,217.23357142857142,5.854444444444444,0.05854444444444444,directo,6689.9195300583,391.657622265302,551.7439647543724,-18.868031740393487,-29.629459849358405,10.761428108964918,0.9997456440381689
SDR,MAD,398.40028571428576,69.93,0.6993,directo,329.29148121863227,230.27353281618954,74.69686109139742,-6.09940787815174,-8.03149519389387,1.9320873157421294,0.3652105496468373
SFO,AMS,183.84857142857143,9.793912783751495,0.09793912783751495,media_global,8785.474265404213,860.441687192621,708.9105699053159,-31.387045141958737,-44.50487785179165,13.11783270983291,0.9999758915985115
SFO,FRA,335.49285714285713,9.793912783751495,0.09793912783751495,media_global,9148.662195437528,896.0119963011962,736.1496646578146,-32.64323321918022,-46.994476702298655,14.351243483118438,0.9999929771669727
SFO,LHR,830.2077142857144,9.793912783751495,0.09793912783751495,media_global,8615.443563591072,843.7890285514413,696.1582672693304,-30.798945916415434,-44.273607144117015,13.474661227701581,0.9999831265883733
SFO,MUC,149.98057142857144,9.793912783751495,0.09793912783751495,media_global,9436.521231936646,924.2046592760672,757.7390923952485,-33.63887503342632,-47.73112037691987,14.092245343493552,0.9999909010159427
SOF,MAD,177.53885714285715,9.793912783751495,0.09793912783751495,media_global,2247.4302231552974,220.1113559315014,218.55726673664728,-8.773372453362974,-13.414978495273218,4.641606041910244,0.8962931523519568
SVO,BCN,196.84100000000004,9.793912783751495,0.09793912783751495,media_global,3017.425602319005,295.52403180571156,276.3069201739254,-11.436619039592738,-17.070754922852625,5.634135883259887,0.958878340707062
SVQ,BCN,1245.0295714285714,16.134444444444448,0.16134444444444448,via_mad,809.2803605461037,130.57289017211082,110.69602704095777,-4.825378344261372,-6.196837803836786,1.371459459575414,0.24722878446042382
SVQ,BIO,274.5894285714286,20.89277777777778,0.2089277777777778,via_mad,701.1435398082476,146.48836167538207,102.58576548561857,-4.981482543220013,-6.600016304706653,1.6185337614866402,0.29600958857398585
SVQ,FCO,161.97171428571428,12.080555555555556,0.12080555555555555,via_mad,1624.3008915022144,196.22457158730919,171.82256686266606,-7.3609427689995055,-9.739175454378985,2.37823268537948,0.4733567692940867
SVQ,LPA,232.3265714285714,11.609444444444446,0.11609444444444446,via_mad,1377.5387538459015,159.92459632843227,153.31540653844263,-6.2648000573374985,-9.222220157883159,2.9574201005456606,0.6159784836862464
SVQ,MAD,181.70557142857143,17.013333333333335,0.17013333333333336,directo,394.84613030621415,67.17648830276391,79.61345977296607,-2.9357989615145996,-4.526890927978188,1.5910919664635887,0.2903232384542818
SVQ,ORY,344.63628571428575,13.263333333333335,0.13263333333333335,via_mad,1423.4246717125775,188.7935589581449,156.7568503784433,-6.911008186731764,-9.028726182240629,2.1177179955088645,0.4092205160741104
SVQ,PMI,361.68,13.989444444444445,0.13989444444444443,via_mad,787.5119276690292,110.16854361463236,109.0633945751772,-4.384638763796191,-5.364713821778864,0.9800750579826722,0.1817060144385905
SVQ,TFN,381.31557142857145,5.81,0.0581,directo,1390.141624876303,80.7672284053132,154.26062186572273,-4.700557005420719,-6.865193646818078,2.164636641397359,0.42060994614712593
SVQ,VLC,326.0065714285714,21.263333333333335,0.21263333333333334,via_mad,524.3695825135712,111.49845222846903,89.32771868851785,-4.016523418339737,-5.316134963361858,1.2996115450221204,0.23410145834424603
TFN,BCN,404.6148571428572,10.656666666666666,0.10656666666666666,via_mad,2194.5056698875587,233.8611542210175,214.58792524156692,-8.968981589251689,-11.313232855831608,2.344251266579919,0.4648940130084937
TFN,BIO,151.97214285714287,15.415,0.15414999999999998,via_mad,2038.482091163907,314.2320143529162,202.88615683729302,-10.342363423804183,-14.433640956582263,4.091277532778079,0.832906921416622
TFN,MAD,1291.4218571428573,6.057777777777778,0.06057777777777778,directo,1770.7028463123972,107.265243534391,182.8027134734298,-5.801359140156416,-7.597564367427729,1.7962052272713134,0.33432201050667065
TFN,SVQ,377.4918571428571,11.328333333333333,0.11328333333333333,via_mad,1390.141624876303,157.47987707140385,154.26062186572273,-6.234809978742532,-6.865193646818078,0.6303836680755461,0.13534272122659907
TFS,MAD,457.24071428571426,5.8566666666666665,0.05856666666666666,directo,1823.1138350755514,106.77370027425812,186.73353763066635,-5.87014475809849,-9.5377117818256,3.66756702372711,0.7654258088693019
TLS,MAD,209.52342857142852,9.793912783751495,0.09793912783751495,media_global,537.3987948721923,52.632369270714115,90.30490961541443,-2.858745577722571,-4.644574706069536,1.7858291283469647,0.3320167849261414
TLV,BCN,235.24542857142856,4.79,0.0479,directo,3081.677969072558,147.61237471857552,281.12584768044184,-8.574764447980346,-17.557771414718566,8.98300696673822,0.9984959675555611
TLV,JFK,551.3541428571428,5.605,0.05605,via_mad,9116.89036734738,511.00170508982063,733.7667775510536,-24.895369652817486,-39.18413040033242,14.288760747514935,0.9999925243656049
TLV,LHR,666.7338571428571,8.51388888888889,0.08513888888888889,via_mad,3588.9754249185407,305.56137992709245,319.17315686889054,-12.494690735919662,-18.43389050654325,5.939199770623588,0.9693589130895757
TLV,MAD,155.11185714285713,5.642222222222222,0.05642222222222222,directo,3543.8348193748125,199.9510356976144,315.78761145311097,-10.314772943014507,-16.845434086309304,6.530661143294797,0.9828043647299385
TNG,MAD,167.90814285714285,11.376666666666667,0.11376666666666667,directo,566.3495295152615,64.43169814118625,92.47621471364462,-3.1381582570966176,-5.0074423106345,1.869284053537882,0.35077767706214885
TXL,JFK,164.17042857142854,5.935555555555555,0.05935555555555555,via_mad,6367.576204092652,377.95102313625495,527.5682153069489,-18.11038476886408,-28.75071342651978,10.6403286576557,0.9997129083745487
TXL,MAD,406.30157142857144,6.303333333333333,0.06303333333333333,directo,1853.6409928364517,116.841170581791,189.0230744627339,-6.117284900890498,-9.886703165757211,3.7694182648667134,0.7832167744334269
TXL,PMI,266.8737142857143,8.634444444444444,0.08634444444444445,via_mad,1655.8064809769476,142.9696907074651,174.18548607327108,-6.343103535614723,-9.683291828688958,3.3401882930742346,0.7016739126863336
UIO,MAD,273.9787142857143,9.793912783751495,0.09793912783751495,media_global,8737.337310433204,855.7271958060065,705.3002982824903,-31.220549881769937,-35.96203714009634,4.741487258326405,0.9052166553322102
VCE,BCN,373.45757142857144,11.113888888888889,0.11113888888888888,via_mad,951.7472085057632,105.77612725643218,121.38104063793224,-4.543143357887288,-6.912652853786685,2.369509495899397,0.47118268325670387
