origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
AGP,BCN,regional,0.2817798221351107,912.1758571428572,257.0327507816565,65.87377212272263,26.563812414318342,39.309959708404286,16931.716853067395,6827.769776100159,10103.947076967237
MAD,MUC,regional,0.5363480941092648,428.1665714285714,229.64632454701263,104.43856287725274,73.88380142613289,30.554761451119845,23983.932105733165,16967.14344107275,7016.788664660418
MUC,MAD,regional,0.5363017948552968,428.12514285714286,229.60428253696608,104.00631158231347,73.87742113076816,30.128890451545317,23880.294550173232,16962.57227441132,6917.72227576191
VLC,ORY,regional,0.3823204058146715,360.075,137.66402012371785,83.68462964666517,40.97564673154495,42.708982915120224,11520.362539724389,5640.872256233757,5879.4902834906325
ORY,VLC,regional,0.3897085350430036,353.2485714285714,137.6639832774624,83.68462964666519,41.76748921512002,41.917140431545164,11520.35945625915,5749.878936851874,5770.480519407276
AGP,MAD,regional,0.220686133062002,454.5361428571428,100.30982370406056,58.41470348002132,15.962936927863149,42.451766552158176,5859.568607805912,1601.2393890329906,4258.329218772921
MAD,AGP,regional,0.2207306823970985,454.89985714285723,100.4103558894855,57.06744361403899,15.966159463712005,41.10128415032699,5730.162322988802,1603.1677539395994,4126.994569049203
AMS,AGP,regional,0.2389541373176203,425.53985714285716,101.68450945783482,80.25315075819373,40.11495932599478,40.138191432198944,8160.502267292593,4079.0699609847757,4081.432306307818
AGP,AMS,regional,0.2389776923703455,424.23957142857137,101.38379379218435,80.25315075819373,40.11891368640748,40.134237071786245,8136.3688876417955,4067.4076723491785,4068.9612152926175
SVQ,ORY,regional,0.3915472035372274,344.63628571428575,134.94137390888548,81.3612642738434,51.497150817356506,29.864113456486898,10979.000784076348,6949.096283687172,4029.904500389177
ORY,SVQ,regional,0.3916813408975932,344.5182857142857,134.94138411231154,81.3612642738434,51.51478907862272,29.846475195220684,10979.001614239993,6951.47694052314,4027.5246737168527
VLC,SVQ,regional,0.2214836992800358,326.3324285714286,72.27731347503806,68.6816447500067,16.790706929835654,51.89093782017105,4964.124767577436,1213.5871882352253,3750.537579342211
SVQ,VLC,regional,0.2217050504816129,326.0065714285714,72.27730337590897,68.6816447500067,16.80749049565095,51.874154254355744,4964.12407395264,1214.8000895418702,3749.3239844107693
TFN,SVQ,regional,0.104012890018737,377.4918571428571,39.26401901996877,86.69371459936713,6.912996975502461,79.78071762386466,3403.9436589412953,271.4320447311152,3132.5116142101797
PMI,SVQ,regional,0.1664781903876876,376.06328571428577,62.60633527696223,62.7848020436177,15.51358256432743,47.271219479290274,3930.726367040433,971.2485513691186,2959.4778156713146
SVQ,PMI,regional,0.1730986687792601,361.68,62.606326524082796,62.7848020436177,16.130526502009733,46.65427554160797,3930.7258174926305,1009.8730091901924,2920.8528083024385
BIO,AGP,regional,0.2810673513219083,219.67614285714285,61.74379162147029,68.45975689240841,26.0271005905029,42.43265630190551,4226.964964021379,1607.0118753710574,2619.9530886503217
AGP,BIO,regional,0.281011978250882,219.67557142857143,61.731466900535786,68.45975689240841,26.021973103005838,42.43778378940257,4226.121216622436,1606.3745712948373,2619.7466453275993
PMI,AMS,regional,0.1532051288514496,257.4245714285714,39.43876463524348,80.9882763397039,21.05580333846623,59.93247300123767,3194.0775687756404,830.4148720717436,2363.662696703897
AMS,PMI,regional,0.1530833352763982,257.5567142857143,39.4276408456875,80.9882763397039,21.039064962207682,59.94921137749622,3193.176672233136,829.5206970590124,2363.655975174124
ORY,AGP,regional,0.1874440185930783,242.20814285714283,45.400467633109244,77.05266135876602,25.519131046219936,51.53353031254608,3498.2268580635837,1158.5804830889815,2339.646374974602
BRU,AGP,regional,0.4674312224581922,258.1577142857143,120.67097597558414,89.92224813506965,70.68325500150254,19.238993133567106,10851.005444377506,8529.4173661624,2321.5880782151044
AGP,BRU,regional,0.4672471860666496,257.68557142857145,120.40285813997666,89.92224813506965,70.65542407093338,19.266824064136273,10826.895685834572,8507.115001232483,2319.780684602088
AGP,ORY,regional,0.1889990288185693,234.03571428571428,44.23252270886017,77.05266135876602,25.73083452461379,51.321826834152226,3408.23359332973,1138.1397224279026,2270.0938709018274
AGP,FCO,regional,0.217517264930993,153.9041428571429,33.476808215834545,77.02525369657081,31.450867263975226,45.57438643259559,2578.559645776102,1052.8746516177675,1525.6849941583343
FCO,AGP,regional,0.2175601473253494,153.8262857142857,33.466469382511285,77.02525369657081,31.45706680427359,45.56818689229722,2577.7632945164514,1052.7569630688342,1525.006331447617
VLC,MUC,regional,0.03839154327232078,146.14885714285714,5.610880173200227,87.61372367630578,3.9145012144325917,83.69922246187319,491.59010507562743,21.96379725202804,469.6263078235994
JFK,FRA,transatlantic,0.9999743096684489,400.8464285714286,400.83613069377753,211.5323138001271,511.62239082278813,-300.09007702266103,84789.7941803449,205076.73951370604,-120286.94533336113
FRA,JFK,transatlantic,0.9999674963094091,429.2277142857143,429.21376280089606,211.5323138001271,511.61471998322213,-300.08240618309503,90792.58036013246,219592.07906832558,-128799.4987081931
