i,j,o,d,value
i4          ,i8          ,i2          ,i1          ,-0.000000003877934
i4          ,i8          ,i2          ,i2          ,0.000000000000000
i4          ,i8          ,i2          ,i3          ,0.000000000708204
i4          ,i8          ,i2          ,i4          ,-0.000000005555582
i4          ,i8          ,i2          ,i5          ,0.000000001776076
i4          ,i8          ,i2          ,i6          ,-0.000000003892295
i4          ,i8          ,i2          ,i7          ,0.000000105802670
i4          ,i8          ,i2          ,i8          ,0.000000005796396
i4          ,i8          ,i3          ,i1          ,0.000000000000000
i4          ,i8          ,i3          ,i2          ,0.000000000562534
i4          ,i8          ,i3          ,i3          ,0.000000000000000
i4          ,i8          ,i3          ,i4          ,-0.000000001680972
i4          ,i8          ,i3          ,i5          ,0.000000001527948
i4          ,i8          ,i3          ,i6          ,0.000000123777957
i4          ,i8          ,i3          ,i7          ,0.000074968714273
i4          ,i8          ,i3          ,i8          ,0.000000004997169
i4          ,i8          ,i4          ,i1          ,0.000000007137313
i4          ,i8          ,i4          ,i2          ,-0.000000001949135
i4          ,i8          ,i4          ,i3          ,0.000000013378873
i4          ,i8          ,i4          ,i4          ,0.000000000000000
i4          ,i8          ,i4          ,i5          ,0.000000009317329
i4          ,i8          ,i4          ,i6          ,0.000000011288323
i4          ,i8          ,i4          ,i7          ,0.000000267969381
i4          ,i8          ,i4          ,i8          ,0.000000072452677
i4          ,i8          ,i5          ,i1          ,0.000000001357240
i4          ,i8          ,i5          ,i2          ,0.000000002316412
i4          ,i8          ,i5          ,i3          ,0.000000002202903
i4          ,i8          ,i5          ,i4          ,-0.000000000251395
i4          ,i8          ,i5          ,i5          ,0.000000000000000
i4          ,i8          ,i5          ,i6          ,0.000000070685630
i4          ,i8          ,i5          ,i7          ,0.000000000000000
i4          ,i8          ,i5          ,i8          ,0.000000005567777
i4          ,i8          ,i6          ,i1          ,0.000000000736101
i4          ,i8          ,i6          ,i2          ,0.000000010245888
i4          ,i8          ,i6          ,i3          ,0.000000060504045
i4          ,i8          ,i6          ,i4          ,0.000000016384613
i4          ,i8          ,i6          ,i5          ,0.000000096412728
i4          ,i8          ,i6          ,i6          ,0.000000000000000
i4          ,i8          ,i6          ,i7          ,0.000000001918630
i4          ,i8          ,i6          ,i8          ,0.000018278851415
i4          ,i8          ,i7          ,i1          ,0.000000001862977
i4          ,i8          ,i7          ,i2          ,0.000000035909636
i4          ,i8          ,i7          ,i3          ,0.000077120884820
i4          ,i8          ,i7          ,i4          ,0.000000059134097
i4          ,i8          ,i7          ,i5          ,0.000000000000000
i4          ,i8          ,i7          ,i6          ,0.000000001891766
i4          ,i8          ,i7          ,i7          ,0.000000000000000
i4          ,i8          ,i7          ,i8          ,0.001794499137985
i4          ,i8          ,i8          ,i1          ,0.000000000753930
i4          ,i8          ,i8          ,i2          ,0.000000001230576
i4          ,i8          ,i8          ,i3          ,0.000000000636749
i4          ,i8          ,i8          ,i4          ,-0.000000001497153
i4          ,i8          ,i8          ,i5          ,0.000000000248367
i4          ,i8          ,i8          ,i6          ,0.000000000000000
i4          ,i8          ,i8          ,i7          ,0.000000000000000
i4          ,i8          ,i8          ,i8          ,0.000000000000000
i5          ,i1          ,i1          ,i1          ,0.000000000000000
i5          ,i1          ,i1          ,i2          ,0.000000003688051
i5          ,i1          ,i1          ,i3          ,0.000000000000000
i5          ,i1          ,i1          ,i4          ,0.000000001220152
i5          ,i1          ,i1          ,i5          ,-0.000000000277596
i5          ,i1          ,i1          ,i6          ,0.000000000291989
i5          ,i1          ,i1          ,i7          ,0.000000001611927
i5          ,i1          ,i1          ,i8          ,0.000000000852478
i5          ,i1          ,i2          ,i1          ,-0.000000003622020
i5          ,i1          ,i2          ,i2          ,0.000000000000000
i5          ,i1          ,i2          ,i3          ,-0.000000001010953
i5          ,i1          ,i2          ,i4          ,-0.000000005104569
i5          ,i1          ,i2          ,i5          ,0.000000000399279
i5          ,i1          ,i2          ,i6          ,-0.000000002791813
i5          ,i1          ,i2          ,i7          ,0.000000114278816
i5          ,i1          ,i2          ,i8          ,0.000000001044110
i5          ,i1          ,i3          ,i1          ,0.000000004200168
i5          ,i1          ,i3          ,i2          ,-0.000000001023067
i5          ,i1          ,i3          ,i3          ,0.000000000000000
i5          ,i1          ,i3          ,i4          ,0.000000002038550
i5          ,i1          ,i3          ,i5          ,0.000000000481274
i5          ,i1          ,i3          ,i6          ,0.000000123277849
i5          ,i1          ,i3          ,i7          ,0.000039055967397
i5          ,i1          ,i3          ,i8          ,0.000000002472763
i5          ,i1          ,i4          ,i1          ,0.000000008341894
i5          ,i1          ,i4          ,i2          ,-0.000000005280369
i5          ,i1          ,i4          ,i3          ,0.000000001084133
i5          ,i1          ,i4          ,i4          ,0.000000000000000
i5          ,i1          ,i4          ,i5          ,0.000000001295955
i5          ,i1          ,i4          ,i6          ,0.000000004429148
i5          ,i1          ,i4          ,i7          ,0.000000176336686
i5          ,i1          ,i4          ,i8          ,0.000000003126375
i5          ,i1          ,i5          ,i1          ,0.000002415634087
i5          ,i1          ,i5          ,i2          ,0.000000008283850
i5          ,i1          ,i5          ,i3          ,0.000000007707077
i5          ,i1          ,i5          ,i4          ,0.000000010227953
i5          ,i1          ,i5          ,i5          ,0.000000000000000
i5          ,i1          ,i5          ,i6          ,0.000000185883735
i5          ,i1          ,i5          ,i7          ,0.000000000000000
i5          ,i1          ,i5          ,i8          ,0.000000006976002
i5          ,i1          ,i6          ,i1          ,0.000000004451216
i5          ,i1          ,i6          ,i2          ,0.000000006094840
i5          ,i1          ,i6          ,i3          ,0.000000041583042
i5          ,i1          ,i6          ,i4          ,0.000000023630102
i5          ,i1          ,i6          ,i5          ,0.000000055960405
i5          ,i1          ,i6          ,i6          ,0.000000000000000
i5          ,i1          ,i6          ,i7          ,0.000000003002612
i5          ,i1          ,i6          ,i8          ,0.000002891482952
i5          ,i1          ,i7          ,i1          ,0.000000008766403
i5          ,i1          ,i7          ,i2          ,0.000000026942776
i5          ,i1          ,i7          ,i3          ,0.000054102250421
i5          ,i1          ,i7          ,i4          ,0.000000095425383
i5          ,i1          ,i7          ,i5          ,0.000000000000000
i5          ,i1          ,i7          ,i6          ,0.000000002979214
i5          ,i1          ,i7          ,i7          ,0.000000000000000
i5          ,i1          ,i7          ,i8          ,0.000160859658703
i5          ,i1          ,i8          ,i1          ,0.000000008360542
i5          ,i1          ,i8          ,i2          ,0.000000000784568
i5          ,i1          ,i8          ,i3          ,0.000000002365468
i5          ,i1          ,i8          ,i4          ,0.000000003995125
i5          ,i1          ,i8          ,i5          ,0.000000001661898
i5          ,i1          ,i8          ,i6          ,0.000008386325346
i5          ,i1          ,i8          ,i7          ,0.000059642041212
i5          ,i1          ,i8          ,i8          ,0.000000000000000
i5          ,i2          ,i1          ,i1          ,0.000000000000000
i5          ,i2          ,i1          ,i2          ,-0.000000004093882
i5          ,i2          ,i1          ,i3          ,0.000000001490069
i5          ,i2          ,i1          ,i4          ,0.000000002962614
i5          ,i2          ,i1          ,i5          ,0.000000000212614
i5          ,i2          ,i1          ,i6          ,0.000000001250126
i5          ,i2          ,i1          ,i7          ,0.000000003017178
i5          ,i2          ,i1          ,i8          ,0.000000003221676
i5          ,i2          ,i2          ,i1          ,0.000000002145839
i5          ,i2          ,i2          ,i2          ,0.000000000000000
i5          ,i2          ,i2          ,i3          ,0.000000000375270
i5          ,i2          ,i2          ,i4          ,-0.000000002177870
i5          ,i2          ,i2          ,i5          ,-0.000000000187406
i5          ,i2          ,i2          ,i6          ,0.000000000000000
i5          ,i2          ,i2          ,i7          ,0.000000000210260
i5          ,i2          ,i2          ,i8          ,0.000000000882801
i5          ,i2          ,i3          ,i1          ,0.000000000857634
i5          ,i2          ,i3          ,i2          ,0.000000003727458
i5          ,i2          ,i3          ,i3          ,0.000000000000000
i5          ,i2          ,i3          ,i4          ,0.000000001391329
i5          ,i2          ,i3          ,i5          ,0.000000000736646
i5          ,i2          ,i3          ,i6          ,0.000000148433872
i5          ,i2          ,i3          ,i7          ,0.000079983782124
i5          ,i2          ,i3          ,i8          ,0.000000003545958
i5          ,i2          ,i4          ,i1          ,0.000000003417754
i5          ,i2          ,i4          ,i2          ,-0.000000004775063
i5          ,i2          ,i4          ,i3          ,0.000000002574764
i5          ,i2          ,i4          ,i4          ,0.000000000000000
i5          ,i2          ,i4          ,i5          ,0.000000001248091
i5          ,i2          ,i4          ,i6          ,0.000000004917602
i5          ,i2          ,i4          ,i7          ,0.000000214263982
i5          ,i2          ,i4          ,i8          ,0.000000004085593
i5          ,i2          ,i5          ,i1          ,0.000000012258039
i5          ,i2          ,i5          ,i2          ,0.000000083531308
i5          ,i2          ,i5          ,i3          ,0.000000012449793
i5          ,i2          ,i5          ,i4          ,0.000000008231714
i5          ,i2          ,i5          ,i5          ,0.000000000000000
i5          ,i2          ,i5          ,i6          ,0.000000208195413
i5          ,i2          ,i5          ,i7          ,0.000000000000000
i5          ,i2          ,i5          ,i8          ,0.000000007695707
i5          ,i2          ,i6          ,i1          ,0.000000001432278
i5          ,i2          ,i6          ,i2          ,0.000000033339532
i5          ,i2          ,i6          ,i3          ,0.000000058450518
i5          ,i2          ,i6          ,i4          ,0.000000030155705
i5          ,i2          ,i6          ,i5          ,0.000000064390883
i5          ,i2          ,i6          ,i6          ,0.000000000000000
i5          ,i2          ,i6          ,i7          ,0.000000003197575
i5          ,i2          ,i6          ,i8          ,0.000003930057710
i5          ,i2          ,i7          ,i1          ,0.000000002900436
i5          ,i2          ,i7          ,i2          ,0.000000119671948
i5          ,i2          ,i7          ,i3          ,0.000086607812241
i5          ,i2          ,i7          ,i4          ,0.000000103135701
i5          ,i2          ,i7          ,i5          ,0.000000000000000
i5          ,i2          ,i7          ,i6          ,0.000000003171828
i5          ,i2          ,i7          ,i7          ,0.000000000000000
i5          ,i2          ,i7          ,i8          ,0.000253556246044
i5          ,i2          ,i8          ,i1          ,0.000000002830051
i5          ,i2          ,i8          ,i2          ,0.000000006418891
i5          ,i2          ,i8          ,i3          ,0.000000003792164
i5          ,i2          ,i8          ,i4          ,0.000000003269320
i5          ,i2          ,i8          ,i5          ,0.000000001607436
i5          ,i2          ,i8          ,i6          ,0.000013749199699
i5          ,i2          ,i8          ,i7          ,0.000053128291235
i5          ,i2          ,i8          ,i8          ,0.000000000000000
i5          ,i3          ,i1          ,i1          ,0.000000000000000
i5          ,i3          ,i1          ,i2          ,-0.000000004503517
i5          ,i3          ,i1          ,i3          ,0.000000004437727
i5          ,i3          ,i1          ,i4          ,0.000000002177083
i5          ,i3          ,i1          ,i5          ,0.000000000235016
i5          ,i3          ,i1          ,i6          ,-0.000000000448071
i5          ,i3          ,i1          ,i7          ,0.000000002806176
i5          ,i3          ,i1          ,i8          ,0.000000001909711
i5          ,i3          ,i2          ,i1          ,-0.000000004318836
i5          ,i3          ,i2          ,i2          ,0.000000000000000
i5          ,i3          ,i2          ,i3          ,0.000000002939605
i5          ,i3          ,i2          ,i4          ,-0.000000005099537
i5          ,i3          ,i2          ,i5          ,0.000000000456069
i5          ,i3          ,i2          ,i6          ,-0.000000003138180
i5          ,i3          ,i2          ,i7          ,0.000000107511906
i5          ,i3          ,i2          ,i8          ,0.000000001431901
i5          ,i3          ,i3          ,i1          ,-0.000000000147852
i5          ,i3          ,i3          ,i2          ,0.000000000000000
i5          ,i3          ,i3          ,i3          ,0.000000000000000
i5          ,i3          ,i3          ,i4          ,0.000000001244522
i5          ,i3          ,i3          ,i5          ,-0.000000000227461
i5          ,i3          ,i3          ,i6          ,0.000000000146719
i5          ,i3          ,i3          ,i7          ,0.000000000000000
i5          ,i3          ,i3          ,i8          ,0.000000001088925
i5          ,i3          ,i4          ,i1          ,0.000000002359664
i5          ,i3          ,i4          ,i2          ,-0.000000005166339
i5          ,i3          ,i4          ,i3          ,0.000000012336677
i5          ,i3          ,i4          ,i4          ,0.000000000000000
i5          ,i3          ,i4          ,i5          ,0.000000001771891
i5          ,i3          ,i4          ,i6          ,0.000000005025080
i5          ,i3          ,i4          ,i7          ,0.000000183527215
i5          ,i3          ,i4          ,i8          ,0.000000004579460
i5          ,i3          ,i5          ,i1          ,0.000000011035023
i5          ,i3          ,i5          ,i2          ,0.000000010786587
i5          ,i3          ,i5          ,i3          ,0.000000044002362
i5          ,i3          ,i5          ,i4          ,0.000000009972587
i5          ,i3          ,i5          ,i5          ,0.000000000000000
i5          ,i3          ,i5          ,i6          ,0.000000179426216
i5          ,i3          ,i5          ,i7          ,0.000000000000000
i5          ,i3          ,i5          ,i8          ,0.000000008388883
i5          ,i3          ,i6          ,i1          ,-0.000000000500929
i5          ,i3          ,i6          ,i2          ,0.000000008410798
i5          ,i3          ,i6          ,i3          ,0.000000175117180
i5          ,i3          ,i6          ,i4          ,0.000000024882933
i5          ,i3          ,i6          ,i5          ,0.000000060362598
i5          ,i3          ,i6          ,i6          ,0.000000000000000
i5          ,i3          ,i6          ,i7          ,0.000000003406664
i5          ,i3          ,i6          ,i8          ,0.000003427402886
i5          ,i3          ,i7          ,i1          ,0.000000002454702
i5          ,i3          ,i7          ,i2          ,0.000000035586353
i5          ,i3          ,i7          ,i3          ,0.000180738038826
i5          ,i3          ,i7          ,i4          ,0.000000098135600
i5          ,i3          ,i7          ,i5          ,0.000000000000000
i5          ,i3          ,i7          ,i6          ,0.000000003382075
i5          ,i3          ,i7          ,i7          ,0.000000000000000
i5          ,i3          ,i7          ,i8          ,0.000185954747227
i5          ,i3          ,i8          ,i1          ,0.000000001402801
i5          ,i3          ,i8          ,i2          ,0.000000001241342
i5          ,i3          ,i8          ,i3          ,0.000000007204951
i5          ,i3          ,i8          ,i4          ,0.000000003333794
i5          ,i3          ,i8          ,i5          ,0.000000001729622
i5          ,i3          ,i8          ,i6          ,0.000008740569786
i5          ,i3          ,i8          ,i7          ,0.000052717887518
i5          ,i3          ,i8          ,i8          ,0.000000000000000
i5          ,i4          ,i1          ,i1          ,0.000000000000000
i5          ,i4          ,i1          ,i2          ,-0.000000003479363
i5          ,i4          ,i1          ,i3          ,0.000000000985256
i5          ,i4          ,i1          ,i4          ,0.000000009756372
i5          ,i4          ,i1          ,i5          ,0.000000000204272
i5          ,i4          ,i1          ,i6          ,0.000000001700303
i5          ,i4          ,i1          ,i7          ,0.000000003616956
i5          ,i4          ,i1          ,i8          ,0.000000002956548
i5          ,i4          ,i2          ,i1          ,-0.000000003690134
i5          ,i4          ,i2          ,i2          ,0.000000000000000
i5          ,i4          ,i2          ,i3          ,0.000000001623743
i5          ,i4          ,i2          ,i4          ,-0.000000003945345
i5          ,i4          ,i2          ,i5          ,0.000000001317983
i5          ,i4          ,i2          ,i6          ,-0.000000001994092
i5          ,i4          ,i2          ,i7          ,0.000000172996932
i5          ,i4          ,i2          ,i8          ,0.000000003584403
i5          ,i4          ,i3          ,i1          ,0.000000001559253
i5          ,i4          ,i3          ,i2          ,0.000000001708607
i5          ,i4          ,i3          ,i3          ,0.000000000000000
i5          ,i4          ,i3          ,i4          ,0.000000016687166
i5          ,i4          ,i3          ,i5          ,0.000000001199974
i5          ,i4          ,i3          ,i6          ,0.000000199455810
i5          ,i4          ,i3          ,i7          ,0.000081476630600
i5          ,i4          ,i3          ,i8          ,0.000000003825960
i5          ,i4          ,i4          ,i1          ,0.000000001550495
i5          ,i4          ,i4          ,i2          ,0.000000018249572
i5          ,i4          ,i4          ,i3          ,0.000000002434505
i5          ,i4          ,i4          ,i4          ,0.000000000000000
i5          ,i4          ,i4          ,i5          ,0.000000000303041
i5          ,i4          ,i4          ,i6          ,0.000000002512762
i5          ,i4          ,i4          ,i7          ,0.000000000136421
i5          ,i4          ,i4          ,i8          ,0.000000001842376
i5          ,i4          ,i5          ,i1          ,0.000000013149634
i5          ,i4          ,i5          ,i2          ,0.000000011600226
i5          ,i4          ,i5          ,i3          ,0.000000010346937
i5          ,i4          ,i5          ,i4          ,0.000000049846326
i5          ,i4          ,i5          ,i5          ,0.000000000000000
i5          ,i4          ,i5          ,i6          ,0.000000344653430
i5          ,i4          ,i5          ,i7          ,0.000000000000000
i5          ,i4          ,i5          ,i8          ,0.000000007300966
i5          ,i4          ,i6          ,i1          ,0.000000000943213
i5          ,i4          ,i6          ,i2          ,0.000000006763626
i5          ,i4          ,i6          ,i3          ,0.000000040239683
i5          ,i4          ,i6          ,i4          ,0.000000062938858
i5          ,i4          ,i6          ,i5          ,0.000000059298580
i5          ,i4          ,i6          ,i6          ,0.000000000000000
i5          ,i4          ,i6          ,i7          ,0.000000003295169
i5          ,i4          ,i6          ,i8          ,0.000003069122192
i5          ,i4          ,i7          ,i1          ,0.000000002461861
i5          ,i4          ,i7          ,i2          ,0.000000023342464
i5          ,i4          ,i7          ,i3          ,0.000064762875444
i5          ,i4          ,i7          ,i4          ,0.000000242135970
i5          ,i4          ,i7          ,i5          ,0.000000000000000
i5          ,i4          ,i7          ,i6          ,0.000000003273040
i5          ,i4          ,i7          ,i7          ,0.000000000000000
i5          ,i4          ,i7          ,i8          ,0.000198253738650
i5          ,i4          ,i8          ,i1          ,0.000000003371759
i5          ,i4          ,i8          ,i2          ,0.000000003125072
i5          ,i4          ,i8          ,i3          ,0.000000003638064
i5          ,i4          ,i8          ,i4          ,0.000000018548350
i5          ,i4          ,i8          ,i5          ,0.000000001878682
i5          ,i4          ,i8          ,i6          ,0.000015506271466
i5          ,i4          ,i8          ,i7          ,0.000072933721796
i5          ,i4          ,i8          ,i8          ,0.000000000000000
i5          ,i5          ,i1          ,i1          ,0.000000000000000
i5          ,i5          ,i1          ,i2          ,0.000000000000000
i5          ,i5          ,i1          ,i3          ,0.000000000000000
i5          ,i5          ,i1          ,i4          ,0.000000000000000
i5          ,i5          ,i1          ,i5          ,0.000000000000000
i5          ,i5          ,i1          ,i6          ,0.000000000000000
i5          ,i5          ,i1          ,i7          ,0.000000000000000
i5          ,i5          ,i1          ,i8          ,0.000000000000000
i5          ,i5          ,i2          ,i1          ,0.000000000000000
i5          ,i5          ,i2          ,i2          ,0.000000000000000
i5          ,i5          ,i2          ,i3          ,0.000000000000000
i5          ,i5          ,i2          ,i4          ,0.000000000000000
i5          ,i5          ,i2          ,i5          ,0.000000000000000
i5          ,i5          ,i2          ,i6          ,0.000000000000000
i5          ,i5          ,i2          ,i7          ,0.000000000000000
i5          ,i5          ,i2          ,i8          ,0.000000000000000
i5          ,i5          ,i3          ,i1          ,0.000000000000000
i5          ,i5          ,i3          ,i2          ,0.000000000000000
i5          ,i5          ,i3          ,i3          ,0.000000000000000
i5          ,i5          ,i3          ,i4          ,0.000000000000000
i5          ,i5          ,i3          ,i5          ,0.000000000000000
i5          ,i5          ,i3          ,i6          ,0.000000000000000
i5          ,i5          ,i3          ,i7          ,0.000000000000000
i5          ,i5          ,i3          ,i8          ,0.000000000000000
i5          ,i5          ,i4          ,i1          ,0.000000000000000
i5          ,i5          ,i4          ,i2          ,0.000000000000000
i5          ,i5          ,i4          ,i3          ,0.000000000000000
i5          ,i5          ,i4          ,i4          ,0.000000000000000
i5          ,i5          ,i4          ,i5          ,0.000000000000000
i5          ,i5          ,i4          ,i6          ,0.000000000000000
i5          ,i5          ,i4          ,i7          ,0.000000000000000
i5          ,i5          ,i4          ,i8          ,0.000000000000000
i5          ,i5          ,i5          ,i1          ,0.000000000000000
i5          ,i5          ,i5          ,i2          ,0.000000000000000
i5          ,i5          ,i5          ,i3          ,0.000000000000000
i5          ,i5          ,i5          ,i4          ,0.000000000000000
i5          ,i5          ,i5          ,i5          ,0.000000000000000
i5          ,i5          ,i5          ,i6          ,0.000000000000000
i5          ,i5          ,i5          ,i7          ,0.000000000000000
i5          ,i5          ,i5          ,i8          ,0.000000000000000
i5          ,i5          ,i6          ,i1          ,0.000000000000000
i5          ,i5          ,i6          ,i2          ,0.000000000000000
i5          ,i5          ,i6          ,i3          ,0.000000000000000
i5          ,i5          ,i6          ,i4          ,0.000000000000000
i5          ,i5          ,i6          ,i5          ,0.000000000000000
i5          ,i5          ,i6          ,i6          ,0.000000000000000
i5          ,i5          ,i6          ,i7          ,0.000000000000000
i5          ,i5          ,i6          ,i8          ,0.000000000000000
i5          ,i5          ,i7          ,i1          ,0.000000000000000
i5          ,i5          ,i7          ,i2          ,0.000000000000000
i5          ,i5          ,i7          ,i3          ,0.000000000000000
i5          ,i5          ,i7          ,i4          ,0.000000000000000
i5          ,i5          ,i7          ,i5          ,0.000000000000000
i5          ,i5          ,i7          ,i6          ,0.000000000000000
i5          ,i5          ,i7          ,i7          ,0.000000000000000
i5          ,i5          ,i7          ,i8          ,0.000000000000000
i5          ,i5          ,i8          ,i1          ,0.000000000000000
i5          ,i5          ,i8          ,i2          ,0.000000000000000
i5          ,i5          ,i8          ,i3          ,0.000000000000000
i5          ,i5          ,i8          ,i4          ,0.000000000000000
i5          ,i5          ,i8          ,i5          ,0.000000000000000
i5          ,i5          ,i8          ,i6          ,0.000000000000000
i5          ,i5          ,i8          ,i7          ,0.000000000000000
i5          ,i5          ,i8          ,i8          ,0.000000000000000
i5          ,i6          ,i1          ,i1          ,0.000000000000000
i5          ,i6          ,i1          ,i2          ,-0.000000004575036
i5          ,i6          ,i1          ,i3          ,-0.000000002055212
i5          ,i6          ,i1          ,i4          ,-0.000000001653545
i5          ,i6          ,i1          ,i5          ,-0.000000002776859
i5          ,i6          ,i1          ,i6          ,0.000000001944697
i5          ,i6          ,i1          ,i7          ,0.000000000337554
i5          ,i6          ,i1          ,i8          ,-0.000000001558092
i5          ,i6          ,i2          ,i1          ,-0.000000004405844
i5          ,i6          ,i2          ,i2          ,0.000000000000000
i5          ,i6          ,i2          ,i3          ,-0.000000001622347
i5          ,i6          ,i2          ,i4          ,-0.000000005672548
i5          ,i6          ,i2          ,i5          ,-0.000000002249033
i5          ,i6          ,i2          ,i6          ,0.000000000829110
i5          ,i6          ,i2          ,i7          ,0.000000146439751
i5          ,i6          ,i2          ,i8          ,-0.000000001020376
i5          ,i6          ,i3          ,i1          ,-0.000000001842779
i5          ,i6          ,i3          ,i2          ,-0.000000001635787
i5          ,i6          ,i3          ,i3          ,0.000000000000000
i5          ,i6          ,i3          ,i4          ,-0.000000002238551
i5          ,i6          ,i3          ,i5          ,-0.000000002379888
i5          ,i6          ,i3          ,i6          ,0.000000273057475
i5          ,i6          ,i3          ,i7          ,0.000071466829637
i5          ,i6          ,i3          ,i8          ,-0.000000001493139
i5          ,i6          ,i4          ,i1          ,-0.000000001704355
i5          ,i6          ,i4          ,i2          ,-0.000000005769427
i5          ,i6          ,i4          ,i3          ,-0.000000002689988
i5          ,i6          ,i4          ,i4          ,0.000000000000000
i5          ,i6          ,i4          ,i5          ,-0.000000002577371
i5          ,i6          ,i4          ,i6          ,0.000000006012678
i5          ,i6          ,i4          ,i7          ,0.000000178700450
i5          ,i6          ,i4          ,i8          ,-0.000000001940219
i5          ,i6          ,i5          ,i1          ,-0.000000000718908
i5          ,i6          ,i5          ,i2          ,-0.000000000353401
i5          ,i6          ,i5          ,i3          ,-0.000000000696476
i5          ,i6          ,i5          ,i4          ,-0.000000001008120
i5          ,i6          ,i5          ,i5          ,0.000000000000000
i5          ,i6          ,i5          ,i6          ,0.142960742426889
i5          ,i6          ,i5          ,i7          ,0.000000000000000
i5          ,i6          ,i5          ,i8          ,-0.000000001145437
i5          ,i6          ,i6          ,i1          ,-0.000000002143381
i5          ,i6          ,i6          ,i2          ,-0.000000001700303
i5          ,i6          ,i6          ,i3          ,-0.000000000401657
i5          ,i6          ,i6          ,i4          ,-0.000000000492215
i5          ,i6          ,i6          ,i5          ,-0.000000000385703
i5          ,i6          ,i6          ,i6          ,0.000000000000000
i5          ,i6          ,i6          ,i7          ,-0.000000001513541
i5          ,i6          ,i6          ,i8          ,0.000000000000000
i5          ,i6          ,i7          ,i1          ,-0.000000003106436
i5          ,i6          ,i7          ,i2          ,0.000000003939595
i5          ,i6          ,i7          ,i3          ,0.000024919522485
i5          ,i6          ,i7          ,i4          ,0.000000031487733
i5          ,i6          ,i7          ,i5          ,0.000000000000000
i5          ,i6          ,i7          ,i6          ,-0.000000001830584
i5          ,i6          ,i7          ,i7          ,0.000000000000000
i5          ,i6          ,i7          ,i8          ,0.000078115106749
i5          ,i6          ,i8          ,i1          ,-0.000000001575026
i5          ,i6          ,i8          ,i2          ,-0.000000001387796
i5          ,i6          ,i8          ,i3          ,-0.000000001606832
i5          ,i6          ,i8          ,i4          ,-0.000000001637541
i5          ,i6          ,i8          ,i5          ,-0.000000002226732
i5          ,i6          ,i8          ,i6          ,0.000016805572207
i5          ,i6          ,i8          ,i7          ,0.000059489151473
i5          ,i6          ,i8          ,i8          ,0.000000000000000
i5          ,i7          ,i1          ,i1          ,0.000000000000000
i5          ,i7          ,i1          ,i2          ,-0.000000005092787
i5          ,i7          ,i1          ,i3          ,-0.000000002733378
i5          ,i7          ,i1          ,i4          ,-0.000000002027513
i5          ,i7          ,i1          ,i5          ,-0.000000002938021
i5          ,i7          ,i1          ,i6          ,-0.000000001639529
i5          ,i7          ,i1          ,i7          ,0.000000002250848
i5          ,i7          ,i1          ,i8          ,-0.000000002026034
i5          ,i7          ,i2          ,i1          ,-0.000000004961182
i5          ,i7          ,i2          ,i2          ,0.000000000000000
i5          ,i7          ,i2          ,i3          ,-0.000000002470186
i5          ,i7          ,i2          ,i4          ,-0.000000005704406
i5          ,i7          ,i2          ,i5          ,-0.000000002510164
i5          ,i7          ,i2          ,i6          ,-0.000000003264594
i5          ,i7          ,i2          ,i7          ,0.000000240541973
i5          ,i7          ,i2          ,i8          ,-0.000000001693060
i5          ,i7          ,i3          ,i1          ,-0.000000002579850
i5          ,i7          ,i3          ,i2          ,-0.000000002493897
i5          ,i7          ,i3          ,i3          ,0.000000000000000
i5          ,i7          ,i3          ,i4          ,-0.000000002469022
i5          ,i7          ,i3          ,i5          ,-0.000000002606630
i5          ,i7          ,i3          ,i6          ,0.000000111515269
i5          ,i7          ,i3          ,i7          ,0.000086877298492
i5          ,i7          ,i3          ,i8          ,-0.000000001847194
i5          ,i7          ,i4          ,i1          ,-0.000000002067128
i5          ,i7          ,i4          ,i2          ,-0.000000005795350
i5          ,i7          ,i4          ,i3          ,-0.000000002873908
i5          ,i7          ,i4          ,i4          ,0.000000000000000
i5          ,i7          ,i4          ,i5          ,-0.000000002674039
i5          ,i7          ,i4          ,i6          ,0.000000001073532
i5          ,i7          ,i4          ,i7          ,0.000000259994618
i5          ,i7          ,i4          ,i8          ,-0.000000002122806
i5          ,i7          ,i5          ,i1          ,-0.000000001112040
i5          ,i7          ,i5          ,i2          ,-0.000000000901180
i5          ,i7          ,i5          ,i3          ,-0.000000001144563
i5          ,i7          ,i5          ,i4          ,-0.000000001198617
i5          ,i7          ,i5          ,i5          ,0.000000000000000
i5          ,i7          ,i5          ,i6          ,0.000000136453058
i5          ,i7          ,i5          ,i7          ,0.000000000000000
i5          ,i7          ,i5          ,i8          ,-0.000000001393985
i5          ,i7          ,i6          ,i1          ,-0.000000003206094
i5          ,i7          ,i6          ,i2          ,-0.000000001531409
i5          ,i7          ,i6          ,i3          ,0.000000009935805
i5          ,i7          ,i6          ,i4          ,0.000000006494779
i5          ,i7          ,i6          ,i5          ,0.000000021426153
i5          ,i7          ,i6          ,i6          ,0.000000000000000
i5          ,i7          ,i6          ,i7          ,-0.000000001951463
i5          ,i7          ,i6          ,i8          ,0.000001099206169
i5          ,i7          ,i7          ,i1          ,-0.000000002844442
i5          ,i7          ,i7          ,i2          ,-0.000000000797624
i5          ,i7          ,i7          ,i3          ,0.000000000000000
i5          ,i7          ,i7          ,i4          ,-0.000000000163746
i5          ,i7          ,i7          ,i5          ,0.000000000000000
i5          ,i7          ,i7          ,i6          ,-0.000000001672623
i5          ,i7          ,i7          ,i7          ,0.000000000000000
